2025-02-09 00:28:27,885 - INFO - Attempting database connection...
2025-02-09 00:28:27,885 - INFO - Database configuration:
2025-02-09 00:28:27,885 - INFO -   Database Name: fil_dict_db
2025-02-09 00:28:27,885 - INFO -   User: postgres
2025-02-09 00:28:27,886 - INFO -   Host: localhost
2025-02-09 00:28:27,886 - INFO -   Password: ********
2025-02-09 00:28:27,922 - INFO - Successfully established database connection
2025-02-09 00:28:27,923 - INFO - Setting up PostgreSQL extensions...
2025-02-09 00:28:27,923 - INFO - Checking extension: pg_trgm
2025-02-09 00:28:27,930 - INFO - Extension already installed: pg_trgm
2025-02-09 00:28:27,930 - INFO - Checking extension: unaccent
2025-02-09 00:28:27,930 - INFO - Extension already installed: unaccent
2025-02-09 00:28:27,931 - INFO - Checking extension: fuzzystrmatch
2025-02-09 00:28:27,931 - INFO - Extension already installed: fuzzystrmatch
2025-02-09 00:28:27,931 - INFO - Extensions setup completed
2025-02-09 00:28:27,931 - INFO - Starting table creation/update process.
2025-02-09 00:28:27,943 - INFO - Tables created or updated successfully.
2025-02-09 00:28:27,946 - INFO - Processing Tagalog words from: data/tagalog-words.json
2025-02-09 00:29:44,437 - INFO - Processing root words from: data/root_words_with_associated_words_cleaned.json
2025-02-09 00:30:13,229 - INFO - Processing KWF dictionary from: data/kwf_dictionary.json
2025-02-09 00:31:32,959 - INFO - Starting to process Kaikki file: data/kaikki.jsonl
2025-02-09 00:31:33,384 - WARNING - Invalid Baybayin data for word 'noon', clearing baybayin fields.
2025-02-09 00:31:33,388 - WARNING - Invalid Baybayin data for word 'noon', clearing baybayin fields.
2025-02-09 00:31:33,390 - WARNING - Invalid Baybayin data for word 'abandono', clearing baybayin fields.
2025-02-09 00:31:33,393 - WARNING - Invalid Baybayin data for word 'en', clearing baybayin fields.
2025-02-09 00:31:33,396 - WARNING - Invalid Baybayin data for word 'ate', clearing baybayin fields.
2025-02-09 00:31:33,422 - WARNING - Invalid Baybayin data for word 'ate', clearing baybayin fields.
2025-02-09 00:31:33,427 - WARNING - Invalid Baybayin data for word 'o', clearing baybayin fields.
2025-02-09 00:31:33,501 - WARNING - Invalid Baybayin data for word 'o', clearing baybayin fields.
2025-02-09 00:31:33,541 - WARNING - Invalid Baybayin data for word 'o', clearing baybayin fields.
2025-02-09 00:31:33,544 - WARNING - Invalid Baybayin data for word 'o', clearing baybayin fields.
2025-02-09 00:31:33,547 - WARNING - Invalid Baybayin data for word 'o', clearing baybayin fields.
2025-02-09 00:31:33,555 - WARNING - Invalid Baybayin data for word 'i', clearing baybayin fields.
2025-02-09 00:31:33,649 - WARNING - Invalid Baybayin data for word 'X', clearing baybayin fields.
2025-02-09 00:31:33,651 - WARNING - Invalid Baybayin data for word 'X', clearing baybayin fields.
2025-02-09 00:31:33,655 - WARNING - Invalid Baybayin data for word 'xerox', clearing baybayin fields.
2025-02-09 00:31:33,670 - WARNING - Invalid Baybayin data for word 'mundo', clearing baybayin fields.
2025-02-09 00:31:33,678 - WARNING - Invalid Baybayin data for word 'mundo', clearing baybayin fields.
2025-02-09 00:31:33,689 - WARNING - Invalid Baybayin data for word 'el', clearing baybayin fields.
2025-02-09 00:31:33,694 - WARNING - Invalid Baybayin data for word 'sombrero', clearing baybayin fields.
2025-02-09 00:31:33,697 - WARNING - Invalid Baybayin data for word 'bold', clearing baybayin fields.
2025-02-09 00:31:33,700 - WARNING - Invalid Baybayin data for word 'bold', clearing baybayin fields.
2025-02-09 00:31:33,702 - WARNING - Invalid Baybayin data for word 'Korea', clearing baybayin fields.
2025-02-09 00:31:33,713 - WARNING - Invalid Baybayin data for word 'regular', clearing baybayin fields.
2025-02-09 00:31:33,728 - WARNING - Invalid Baybayin data for word 'beso', clearing baybayin fields.
2025-02-09 00:31:33,740 - WARNING - Invalid Baybayin data for word 'PI', clearing baybayin fields.
2025-02-09 00:31:33,742 - WARNING - Invalid Baybayin data for word 'balido', clearing baybayin fields.
2025-02-09 00:31:33,782 - WARNING - Invalid Baybayin data for word 'AP', clearing baybayin fields.
2025-02-09 00:31:33,785 - WARNING - Invalid Baybayin data for word 'grupo', clearing baybayin fields.
2025-02-09 00:31:33,797 - WARNING - Invalid Baybayin data for word 'OA', clearing baybayin fields.
2025-02-09 00:31:33,801 - WARNING - Invalid Baybayin data for word 'baon', clearing baybayin fields.
2025-02-09 00:31:33,826 - WARNING - Invalid Baybayin data for word 'baon', clearing baybayin fields.
2025-02-09 00:31:33,830 - WARNING - Invalid Baybayin data for word 'baon', clearing baybayin fields.
2025-02-09 00:31:33,843 - WARNING - Invalid Baybayin data for word 'alo', clearing baybayin fields.
2025-02-09 00:31:33,857 - WARNING - Invalid Baybayin data for word 'barato', clearing baybayin fields.
2025-02-09 00:31:33,859 - WARNING - Invalid Baybayin data for word 'CH', clearing baybayin fields.
2025-02-09 00:31:33,975 - WARNING - Invalid Baybayin data for word 'hamster', clearing baybayin fields.
2025-02-09 00:31:33,977 - WARNING - Invalid Baybayin data for word 'boss', clearing baybayin fields.
2025-02-09 00:31:33,979 - WARNING - Invalid Baybayin data for word 'salmon', clearing baybayin fields.
2025-02-09 00:31:33,981 - WARNING - Invalid Baybayin data for word 'granada', clearing baybayin fields.
2025-02-09 00:31:33,985 - WARNING - Invalid Baybayin data for word 'matadero', clearing baybayin fields.
2025-02-09 00:31:34,008 - WARNING - Invalid Baybayin data for word 'haj', clearing baybayin fields.
2025-02-09 00:31:34,011 - WARNING - Invalid Baybayin data for word 'pato', clearing baybayin fields.
2025-02-09 00:31:34,015 - WARNING - Invalid Baybayin data for word 'boy', clearing baybayin fields.
2025-02-09 00:31:34,028 - WARNING - Invalid Baybayin data for word 'matador', clearing baybayin fields.
2025-02-09 00:31:34,069 - WARNING - Invalid Baybayin data for word 'Salvador', clearing baybayin fields.
2025-02-09 00:31:34,072 - WARNING - Invalid Baybayin data for word 'Darwin', clearing baybayin fields.
2025-02-09 00:31:34,077 - WARNING - Invalid Baybayin data for word 'torta', clearing baybayin fields.
2025-02-09 00:31:34,097 - WARNING - Invalid Baybayin data for word 'Bombay', clearing baybayin fields.
2025-02-09 00:31:34,099 - WARNING - Invalid Baybayin data for word 'Bombay', clearing baybayin fields.
2025-02-09 00:31:34,103 - WARNING - Invalid Baybayin data for word 'Bombay', clearing baybayin fields.
2025-02-09 00:31:34,106 - WARNING - Invalid Baybayin data for word 'leche', clearing baybayin fields.
2025-02-09 00:31:34,109 - WARNING - Invalid Baybayin data for word 'leche', clearing baybayin fields.
2025-02-09 00:31:34,112 - WARNING - Invalid Baybayin data for word 'leche', clearing baybayin fields.
2025-02-09 00:31:34,114 - WARNING - Invalid Baybayin data for word 'Moslem', clearing baybayin fields.
2025-02-09 00:31:34,116 - WARNING - Invalid Baybayin data for word 'Moslem', clearing baybayin fields.
2025-02-09 00:31:34,163 - WARNING - Invalid Baybayin data for word 'ke', clearing baybayin fields.
2025-02-09 00:31:34,165 - WARNING - Invalid Baybayin data for word 'ke', clearing baybayin fields.
2025-02-09 00:31:34,170 - WARNING - Invalid Baybayin data for word 'Hong Kong', clearing baybayin fields.
2025-02-09 00:31:34,326 - WARNING - Invalid Baybayin data for word 'dodo', clearing baybayin fields.
2025-02-09 00:31:34,328 - WARNING - Invalid Baybayin data for word 'liberal', clearing baybayin fields.
2025-02-09 00:31:34,350 - WARNING - Invalid Baybayin data for word 'chat', clearing baybayin fields.
2025-02-09 00:31:34,460 - WARNING - Invalid Baybayin data for word 'he', clearing baybayin fields.
2025-02-09 00:31:34,463 - WARNING - Invalid Baybayin data for word 'he', clearing baybayin fields.
2025-02-09 00:31:34,465 - WARNING - Invalid Baybayin data for word 'lingo', clearing baybayin fields.
2025-02-09 00:31:34,515 - WARNING - Invalid Baybayin data for word 'among', clearing baybayin fields.
2025-02-09 00:31:34,518 - WARNING - Invalid Baybayin data for word 'look', clearing baybayin fields.
2025-02-09 00:31:34,529 - WARNING - Invalid Baybayin data for word 'legal', clearing baybayin fields.
2025-02-09 00:31:34,532 - WARNING - Invalid Baybayin data for word 'ye', clearing baybayin fields.
2025-02-09 00:31:34,534 - WARNING - Invalid Baybayin data for word 'bra', clearing baybayin fields.
2025-02-09 00:31:34,551 - WARNING - Invalid Baybayin data for word 'betun', clearing baybayin fields.
2025-02-09 00:31:34,552 - WARNING - Invalid Baybayin data for word 'tore', clearing baybayin fields.
2025-02-09 00:31:34,559 - WARNING - Invalid Baybayin data for word 'ideal', clearing baybayin fields.
2025-02-09 00:31:34,568 - WARNING - Invalid Baybayin data for word 'ideal', clearing baybayin fields.
2025-02-09 00:31:34,576 - WARNING - Invalid Baybayin data for word 'abako', clearing baybayin fields.
2025-02-09 00:31:34,578 - WARNING - Invalid Baybayin data for word 'me', clearing baybayin fields.
2025-02-09 00:31:34,581 - WARNING - Invalid Baybayin data for word 'me', clearing baybayin fields.
2025-02-09 00:31:34,582 - WARNING - Invalid Baybayin data for word 'basket', clearing baybayin fields.
2025-02-09 00:31:34,591 - WARNING - Invalid Baybayin data for word 'basket', clearing baybayin fields.
2025-02-09 00:31:34,594 - WARNING - Invalid Baybayin data for word 'simple', clearing baybayin fields.
2025-02-09 00:31:34,617 - WARNING - Invalid Baybayin data for word 'rumor', clearing baybayin fields.
2025-02-09 00:31:34,619 - WARNING - Invalid Baybayin data for word 'bir', clearing baybayin fields.
2025-02-09 00:31:34,624 - WARNING - Invalid Baybayin data for word '-rin', clearing baybayin fields.
2025-02-09 00:31:34,627 - WARNING - Invalid Baybayin data for word 'rin', clearing baybayin fields.
2025-02-09 00:31:34,635 - WARNING - Invalid Baybayin data for word 'baron', clearing baybayin fields.
2025-02-09 00:31:34,637 - WARNING - Invalid Baybayin data for word 'duke', clearing baybayin fields.
2025-02-09 00:31:34,639 - WARNING - Invalid Baybayin data for word 'base', clearing baybayin fields.
2025-02-09 00:31:34,650 - WARNING - Invalid Baybayin data for word 'q', clearing baybayin fields.
2025-02-09 00:31:34,652 - WARNING - Invalid Baybayin data for word 'q', clearing baybayin fields.
2025-02-09 00:31:34,658 - WARNING - Invalid Baybayin data for word 'ese', clearing baybayin fields.
2025-02-09 00:31:34,660 - WARNING - Invalid Baybayin data for word 'tanto', clearing baybayin fields.
2025-02-09 00:31:34,662 - WARNING - Invalid Baybayin data for word 'tanto', clearing baybayin fields.
2025-02-09 00:31:34,665 - WARNING - Invalid Baybayin data for word 'tanto', clearing baybayin fields.
2025-02-09 00:31:34,669 - WARNING - Invalid Baybayin data for word 'ano', clearing baybayin fields.
2025-02-09 00:31:34,712 - WARNING - Invalid Baybayin data for word 'ano', clearing baybayin fields.
2025-02-09 00:31:34,714 - WARNING - Invalid Baybayin data for word 'ano', clearing baybayin fields.
2025-02-09 00:31:34,720 - WARNING - Invalid Baybayin data for word 'v', clearing baybayin fields.
2025-02-09 00:31:34,809 - WARNING - Invalid Baybayin data for word 'j', clearing baybayin fields.
2025-02-09 00:31:34,812 - WARNING - Invalid Baybayin data for word 'j', clearing baybayin fields.
2025-02-09 00:31:34,814 - WARNING - Invalid Baybayin data for word 'l', clearing baybayin fields.
2025-02-09 00:31:34,817 - WARNING - Invalid Baybayin data for word 'l', clearing baybayin fields.
2025-02-09 00:31:34,820 - WARNING - Invalid Baybayin data for word 'l', clearing baybayin fields.
2025-02-09 00:31:34,823 - WARNING - Invalid Baybayin data for word 'r', clearing baybayin fields.
2025-02-09 00:31:34,825 - WARNING - Invalid Baybayin data for word 'r', clearing baybayin fields.
2025-02-09 00:31:34,827 - WARNING - Invalid Baybayin data for word 'r', clearing baybayin fields.
2025-02-09 00:31:34,830 - WARNING - Invalid Baybayin data for word 'yon', clearing baybayin fields.
2025-02-09 00:31:34,831 - WARNING - Invalid Baybayin data for word 'yon', clearing baybayin fields.
2025-02-09 00:31:34,833 - WARNING - Invalid Baybayin data for word 'p', clearing baybayin fields.
2025-02-09 00:31:34,835 - WARNING - Invalid Baybayin data for word 'p', clearing baybayin fields.
2025-02-09 00:31:34,838 - WARNING - Invalid Baybayin data for word 'p', clearing baybayin fields.
2025-02-09 00:31:34,841 - WARNING - Invalid Baybayin data for word 't', clearing baybayin fields.
2025-02-09 00:31:34,914 - WARNING - Invalid Baybayin data for word 't', clearing baybayin fields.
2025-02-09 00:31:34,917 - WARNING - Invalid Baybayin data for word 'b', clearing baybayin fields.
2025-02-09 00:31:34,920 - WARNING - Invalid Baybayin data for word 'b', clearing baybayin fields.
2025-02-09 00:31:34,924 - WARNING - Invalid Baybayin data for word 'k', clearing baybayin fields.
2025-02-09 00:31:34,926 - WARNING - Invalid Baybayin data for word 'k', clearing baybayin fields.
2025-02-09 00:31:34,929 - WARNING - Invalid Baybayin data for word 'k', clearing baybayin fields.
2025-02-09 00:31:34,931 - WARNING - Invalid Baybayin data for word 'k', clearing baybayin fields.
2025-02-09 00:31:34,933 - WARNING - Invalid Baybayin data for word 'g', clearing baybayin fields.
2025-02-09 00:31:34,936 - WARNING - Invalid Baybayin data for word 'g', clearing baybayin fields.
2025-02-09 00:31:34,938 - WARNING - Invalid Baybayin data for word 'g', clearing baybayin fields.
2025-02-09 00:31:34,941 - WARNING - Invalid Baybayin data for word 'g', clearing baybayin fields.
2025-02-09 00:31:34,942 - WARNING - Invalid Baybayin data for word 'm', clearing baybayin fields.
2025-02-09 00:31:34,943 - WARNING - Invalid Baybayin data for word 'm', clearing baybayin fields.
2025-02-09 00:31:34,946 - WARNING - Invalid Baybayin data for word 'm', clearing baybayin fields.
2025-02-09 00:31:34,949 - WARNING - Invalid Baybayin data for word 'anime', clearing baybayin fields.
2025-02-09 00:31:34,951 - WARNING - Invalid Baybayin data for word 'w', clearing baybayin fields.
2025-02-09 00:31:34,953 - WARNING - Invalid Baybayin data for word 'w', clearing baybayin fields.
2025-02-09 00:31:34,957 - WARNING - Invalid Baybayin data for word 'c', clearing baybayin fields.
2025-02-09 00:31:35,033 - WARNING - Invalid Baybayin data for word 'c', clearing baybayin fields.
2025-02-09 00:31:35,036 - WARNING - Invalid Baybayin data for word 'h', clearing baybayin fields.
2025-02-09 00:31:35,038 - WARNING - Invalid Baybayin data for word 'h', clearing baybayin fields.
2025-02-09 00:31:35,041 - WARNING - Invalid Baybayin data for word 'h', clearing baybayin fields.
2025-02-09 00:31:35,044 - WARNING - Invalid Baybayin data for word 'd', clearing baybayin fields.
2025-02-09 00:31:35,116 - WARNING - Invalid Baybayin data for word 'd', clearing baybayin fields.
2025-02-09 00:31:35,119 - WARNING - Invalid Baybayin data for word 'd', clearing baybayin fields.
2025-02-09 00:31:35,122 - WARNING - Invalid Baybayin data for word 'mayor', clearing baybayin fields.
2025-02-09 00:31:35,133 - WARNING - Invalid Baybayin data for word 'mayor', clearing baybayin fields.
2025-02-09 00:31:35,135 - WARNING - Invalid Baybayin data for word 'password', clearing baybayin fields.
2025-02-09 00:31:35,138 - WARNING - Invalid Baybayin data for word 'n', clearing baybayin fields.
2025-02-09 00:31:35,210 - WARNING - Invalid Baybayin data for word 'n', clearing baybayin fields.
2025-02-09 00:31:35,212 - WARNING - Invalid Baybayin data for word 'n', clearing baybayin fields.
2025-02-09 00:31:35,284 - WARNING - Invalid Baybayin data for word 'n', clearing baybayin fields.
2025-02-09 00:31:35,286 - WARNING - Invalid Baybayin data for word 's', clearing baybayin fields.
2025-02-09 00:31:35,289 - WARNING - Invalid Baybayin data for word 's', clearing baybayin fields.
2025-02-09 00:31:35,293 - WARNING - Invalid Baybayin data for word 's', clearing baybayin fields.
2025-02-09 00:31:35,296 - WARNING - Invalid Baybayin data for word 'z', clearing baybayin fields.
2025-02-09 00:31:35,298 - WARNING - Invalid Baybayin data for word 'z', clearing baybayin fields.
2025-02-09 00:31:35,300 - WARNING - Invalid Baybayin data for word 'salt', clearing baybayin fields.
2025-02-09 00:31:35,302 - WARNING - Invalid Baybayin data for word 'key', clearing baybayin fields.
2025-02-09 00:31:35,304 - WARNING - Invalid Baybayin data for word 'e', clearing baybayin fields.
2025-02-09 00:31:35,387 - WARNING - Invalid Baybayin data for word 'e', clearing baybayin fields.
2025-02-09 00:31:35,390 - WARNING - Invalid Baybayin data for word 'e', clearing baybayin fields.
2025-02-09 00:31:35,398 - WARNING - Invalid Baybayin data for word 'u', clearing baybayin fields.
2025-02-09 00:31:35,466 - WARNING - Invalid Baybayin data for word 'Ursula', clearing baybayin fields.
2025-02-09 00:31:35,471 - WARNING - Invalid Baybayin data for word 'hara-kiri', clearing baybayin fields.
2025-02-09 00:31:35,474 - WARNING - Invalid Baybayin data for word 'mare', clearing baybayin fields.
2025-02-09 00:31:35,481 - WARNING - Invalid Baybayin data for word 'edit', clearing baybayin fields.
2025-02-09 00:31:35,483 - WARNING - Invalid Baybayin data for word 'hanger', clearing baybayin fields.
2025-02-09 00:31:35,490 - WARNING - Invalid Baybayin data for word 'oh', clearing baybayin fields.
2025-02-09 00:31:35,492 - WARNING - Invalid Baybayin data for word 'oh', clearing baybayin fields.
2025-02-09 00:31:35,494 - WARNING - Invalid Baybayin data for word 'ë', clearing baybayin fields.
2025-02-09 00:31:35,503 - WARNING - Invalid Baybayin data for word 'uno', clearing baybayin fields.
2025-02-09 00:31:35,505 - WARNING - Invalid Baybayin data for word 'uno', clearing baybayin fields.
2025-02-09 00:31:35,507 - WARNING - Invalid Baybayin data for word 'kimono', clearing baybayin fields.
2025-02-09 00:31:35,510 - WARNING - Invalid Baybayin data for word 'tres', clearing baybayin fields.
2025-02-09 00:31:35,530 - WARNING - Invalid Baybayin data for word 'arbor', clearing baybayin fields.
2025-02-09 00:31:35,539 - WARNING - Invalid Baybayin data for word 'libro', clearing baybayin fields.
2025-02-09 00:31:35,574 - WARNING - Invalid Baybayin data for word 'zeta', clearing baybayin fields.
2025-02-09 00:31:35,577 - WARNING - Invalid Baybayin data for word 'talo', clearing baybayin fields.
2025-02-09 00:31:35,614 - WARNING - Invalid Baybayin data for word 'talo', clearing baybayin fields.
2025-02-09 00:31:35,619 - WARNING - Invalid Baybayin data for word 'talo', clearing baybayin fields.
2025-02-09 00:31:35,627 - WARNING - Invalid Baybayin data for word 'talo', clearing baybayin fields.
2025-02-09 00:31:35,636 - WARNING - Invalid Baybayin data for word 'un', clearing baybayin fields.
2025-02-09 00:31:35,644 - WARNING - Invalid Baybayin data for word 'idea', clearing baybayin fields.
2025-02-09 00:31:35,655 - WARNING - Invalid Baybayin data for word 'natural', clearing baybayin fields.
2025-02-09 00:31:35,657 - WARNING - Invalid Baybayin data for word 'natural', clearing baybayin fields.
2025-02-09 00:31:35,669 - WARNING - Invalid Baybayin data for word 'kilo', clearing baybayin fields.
2025-02-09 00:31:35,674 - WARNING - Invalid Baybayin data for word 'kilo', clearing baybayin fields.
2025-02-09 00:31:35,676 - WARNING - Invalid Baybayin data for word 'kilo', clearing baybayin fields.
2025-02-09 00:31:35,684 - WARNING - Invalid Baybayin data for word 'kilo', clearing baybayin fields.
2025-02-09 00:31:35,686 - WARNING - Invalid Baybayin data for word 'Cu', clearing baybayin fields.
2025-02-09 00:31:35,689 - WARNING - Invalid Baybayin data for word 'PG', clearing baybayin fields.
2025-02-09 00:31:35,691 - WARNING - Invalid Baybayin data for word 'PG', clearing baybayin fields.
2025-02-09 00:31:35,693 - WARNING - Invalid Baybayin data for word 'em', clearing baybayin fields.
2025-02-09 00:31:35,695 - WARNING - Invalid Baybayin data for word 'ge', clearing baybayin fields.
2025-02-09 00:31:35,697 - WARNING - Invalid Baybayin data for word 'ge', clearing baybayin fields.
2025-02-09 00:31:35,703 - WARNING - Invalid Baybayin data for word 'FX', clearing baybayin fields.
2025-02-09 00:31:35,705 - WARNING - Invalid Baybayin data for word 'bus', clearing baybayin fields.
2025-02-09 00:31:35,719 - WARNING - Invalid Baybayin data for word 'ce', clearing baybayin fields.
