2025-02-09 08:56:25,363 - INFO - Attempting database connection...
2025-02-09 08:56:25,364 - INFO - Database configuration:
2025-02-09 08:56:25,364 - INFO -   Database Name: fil_dict_db
2025-02-09 08:56:25,364 - INFO -   User: postgres
2025-02-09 08:56:25,365 - INFO -   Host: localhost
2025-02-09 08:56:25,365 - INFO -   Password: ********
2025-02-09 08:56:25,403 - INFO - Successfully established database connection
2025-02-09 08:56:25,404 - INFO - Setting up PostgreSQL extensions...
2025-02-09 08:56:25,404 - INFO - Checking extension: pg_trgm
2025-02-09 08:56:25,411 - INFO - Extension already installed: pg_trgm
2025-02-09 08:56:25,411 - INFO - Checking extension: unaccent
2025-02-09 08:56:25,412 - INFO - Extension already installed: unaccent
2025-02-09 08:56:25,412 - INFO - Checking extension: fuzzystrmatch
2025-02-09 08:56:25,412 - INFO - Extension already installed: fuzzystrmatch
2025-02-09 08:56:25,413 - INFO - Extensions setup completed
2025-02-09 08:56:25,413 - INFO - Starting table creation/update process.
2025-02-09 08:56:25,457 - INFO - Tables created or updated successfully.
2025-02-09 08:56:25,462 - INFO - Processing Tagalog words from: data/tagalog-words.json
2025-02-09 08:58:02,363 - INFO - Processing root words from: data/root_words_with_associated_words_cleaned.json
2025-02-09 08:58:49,516 - INFO - Processing KWF dictionary from: data/kwf_dictionary.json
2025-02-09 09:01:37,966 - INFO - Starting to process Kaikki file: data/kaikki.jsonl
2025-02-09 09:01:38,488 - WARNING - Invalid Baybayin data for word 'y', clearing baybayin fields.
2025-02-09 09:01:38,496 - WARNING - Invalid Baybayin data for word 'Israel', clearing baybayin fields.
2025-02-09 09:01:38,504 - WARNING - Invalid Baybayin data for word 'Nepal', clearing baybayin fields.
2025-02-09 09:01:38,510 - WARNING - Invalid Baybayin data for word 'Laos', clearing baybayin fields.
2025-02-09 09:01:38,515 - WARNING - Invalid Baybayin data for word 'Yemen', clearing baybayin fields.
2025-02-09 09:01:38,533 - WARNING - Invalid Baybayin data for word 'Togo', clearing baybayin fields.
2025-02-09 09:01:38,550 - WARNING - Invalid Baybayin data for word 'Senegal', clearing baybayin fields.
2025-02-09 09:01:38,553 - WARNING - Invalid Baybayin data for word 'Peru', clearing baybayin fields.
2025-02-09 09:01:38,557 - WARNING - Invalid Baybayin data for word 'Iran', clearing baybayin fields.
2025-02-09 09:01:38,561 - WARNING - Invalid Baybayin data for word 'Turkmenistan', clearing baybayin fields.
2025-02-09 09:01:38,565 - WARNING - Invalid Baybayin data for word 'Saudi Arabia', clearing baybayin fields.
2025-02-09 09:01:38,570 - WARNING - Invalid Baybayin data for word 'te', clearing baybayin fields.
2025-02-09 09:01:38,573 - WARNING - Invalid Baybayin data for word 'te', clearing baybayin fields.
2025-02-09 09:01:38,578 - WARNING - Invalid Baybayin data for word 'Burma', clearing baybayin fields.
2025-02-09 09:01:38,583 - WARNING - Invalid Baybayin data for word 'presidente', clearing baybayin fields.
2025-02-09 09:01:38,587 - WARNING - Invalid Baybayin data for word 'San Marino', clearing baybayin fields.
2025-02-09 09:01:38,593 - WARNING - Invalid Baybayin data for word 'A', clearing baybayin fields.
2025-02-09 09:01:38,706 - WARNING - Invalid Baybayin data for word 'Portugal', clearing baybayin fields.
2025-02-09 09:01:38,710 - WARNING - Invalid Baybayin data for word 'Portugal', clearing baybayin fields.
2025-02-09 09:01:38,714 - WARNING - Invalid Baybayin data for word 'vi', clearing baybayin fields.
2025-02-09 09:01:38,718 - WARNING - Invalid Baybayin data for word 'Benin', clearing baybayin fields.
2025-02-09 09:01:38,722 - WARNING - Invalid Baybayin data for word 'on', clearing baybayin fields.
2025-02-09 09:01:38,726 - WARNING - Invalid Baybayin data for word 'tigre', clearing baybayin fields.
2025-02-09 09:01:38,734 - WARNING - Invalid Baybayin data for word 'de', clearing baybayin fields.
2025-02-09 09:01:38,738 - WARNING - Invalid Baybayin data for word 'de', clearing baybayin fields.
2025-02-09 09:01:38,742 - WARNING - Invalid Baybayin data for word 'Belarus', clearing baybayin fields.
2025-02-09 09:01:38,785 - WARNING - Invalid Baybayin data for word 'radar', clearing baybayin fields.
2025-02-09 09:01:38,807 - WARNING - Invalid Baybayin data for word 'ao', clearing baybayin fields.
2025-02-09 09:01:38,812 - WARNING - Invalid Baybayin data for word 'mental', clearing baybayin fields.
2025-02-09 09:01:38,818 - WARNING - Invalid Baybayin data for word 'mental', clearing baybayin fields.
2025-02-09 09:01:38,823 - WARNING - Invalid Baybayin data for word 'be', clearing baybayin fields.
2025-02-09 09:01:38,828 - WARNING - Invalid Baybayin data for word 'noon', clearing baybayin fields.
2025-02-09 09:01:38,833 - WARNING - Invalid Baybayin data for word 'noon', clearing baybayin fields.
2025-02-09 09:01:38,836 - WARNING - Invalid Baybayin data for word 'abandono', clearing baybayin fields.
2025-02-09 09:01:38,842 - WARNING - Invalid Baybayin data for word 'en', clearing baybayin fields.
2025-02-09 09:01:38,846 - WARNING - Invalid Baybayin data for word 'ate', clearing baybayin fields.
2025-02-09 09:01:38,892 - WARNING - Invalid Baybayin data for word 'ate', clearing baybayin fields.
2025-02-09 09:01:38,902 - WARNING - Invalid Baybayin data for word 'o', clearing baybayin fields.
2025-02-09 09:01:39,004 - WARNING - Invalid Baybayin data for word 'o', clearing baybayin fields.
2025-02-09 09:01:39,073 - WARNING - Invalid Baybayin data for word 'o', clearing baybayin fields.
2025-02-09 09:01:39,077 - WARNING - Invalid Baybayin data for word 'o', clearing baybayin fields.
2025-02-09 09:01:39,083 - WARNING - Invalid Baybayin data for word 'o', clearing baybayin fields.
2025-02-09 09:01:39,097 - WARNING - Invalid Baybayin data for word 'i', clearing baybayin fields.
2025-02-09 09:01:39,233 - WARNING - Invalid Baybayin data for word 'X', clearing baybayin fields.
2025-02-09 09:01:39,242 - WARNING - Invalid Baybayin data for word 'X', clearing baybayin fields.
2025-02-09 09:01:39,248 - WARNING - Invalid Baybayin data for word 'xerox', clearing baybayin fields.
2025-02-09 09:01:39,266 - WARNING - Invalid Baybayin data for word 'mundo', clearing baybayin fields.
2025-02-09 09:01:39,276 - WARNING - Invalid Baybayin data for word 'mundo', clearing baybayin fields.
2025-02-09 09:01:39,290 - WARNING - Invalid Baybayin data for word 'el', clearing baybayin fields.
2025-02-09 09:01:39,297 - WARNING - Invalid Baybayin data for word 'sombrero', clearing baybayin fields.
2025-02-09 09:01:39,310 - WARNING - Invalid Baybayin data for word 'bold', clearing baybayin fields.
2025-02-09 09:01:39,319 - WARNING - Invalid Baybayin data for word 'bold', clearing baybayin fields.
2025-02-09 09:01:39,326 - WARNING - Invalid Baybayin data for word 'Korea', clearing baybayin fields.
2025-02-09 09:01:39,356 - WARNING - Invalid Baybayin data for word 'regular', clearing baybayin fields.
2025-02-09 09:01:39,393 - WARNING - Invalid Baybayin data for word 'beso', clearing baybayin fields.
2025-02-09 09:01:39,426 - WARNING - Invalid Baybayin data for word 'PI', clearing baybayin fields.
2025-02-09 09:01:39,431 - WARNING - Invalid Baybayin data for word 'balido', clearing baybayin fields.
2025-02-09 09:01:39,542 - WARNING - Invalid Baybayin data for word 'AP', clearing baybayin fields.
2025-02-09 09:01:39,547 - WARNING - Invalid Baybayin data for word 'grupo', clearing baybayin fields.
2025-02-09 09:01:39,574 - WARNING - Invalid Baybayin data for word 'OA', clearing baybayin fields.
2025-02-09 09:01:39,580 - WARNING - Invalid Baybayin data for word 'baon', clearing baybayin fields.
2025-02-09 09:01:39,615 - WARNING - Invalid Baybayin data for word 'baon', clearing baybayin fields.
2025-02-09 09:01:39,618 - WARNING - Invalid Baybayin data for word 'baon', clearing baybayin fields.
2025-02-09 09:01:39,638 - WARNING - Invalid Baybayin data for word 'alo', clearing baybayin fields.
2025-02-09 09:01:39,659 - WARNING - Invalid Baybayin data for word 'barato', clearing baybayin fields.
2025-02-09 09:01:39,664 - WARNING - Invalid Baybayin data for word 'CH', clearing baybayin fields.
2025-02-09 09:01:39,823 - WARNING - Invalid Baybayin data for word 'hamster', clearing baybayin fields.
2025-02-09 09:01:39,828 - WARNING - Invalid Baybayin data for word 'boss', clearing baybayin fields.
2025-02-09 09:01:39,837 - WARNING - Invalid Baybayin data for word 'salmon', clearing baybayin fields.
2025-02-09 09:01:39,842 - WARNING - Invalid Baybayin data for word 'granada', clearing baybayin fields.
2025-02-09 09:01:39,853 - WARNING - Invalid Baybayin data for word 'matadero', clearing baybayin fields.
2025-02-09 09:01:39,883 - WARNING - Invalid Baybayin data for word 'haj', clearing baybayin fields.
2025-02-09 09:01:39,888 - WARNING - Invalid Baybayin data for word 'pato', clearing baybayin fields.
2025-02-09 09:01:39,896 - WARNING - Invalid Baybayin data for word 'boy', clearing baybayin fields.
2025-02-09 09:01:39,910 - WARNING - Invalid Baybayin data for word 'matador', clearing baybayin fields.
2025-02-09 09:01:39,964 - WARNING - Invalid Baybayin data for word 'Salvador', clearing baybayin fields.
2025-02-09 09:01:39,970 - WARNING - Invalid Baybayin data for word 'Darwin', clearing baybayin fields.
2025-02-09 09:01:39,979 - WARNING - Invalid Baybayin data for word 'torta', clearing baybayin fields.
2025-02-09 09:01:40,007 - WARNING - Invalid Baybayin data for word 'Bombay', clearing baybayin fields.
2025-02-09 09:01:40,012 - WARNING - Invalid Baybayin data for word 'Bombay', clearing baybayin fields.
2025-02-09 09:01:40,019 - WARNING - Invalid Baybayin data for word 'Bombay', clearing baybayin fields.
2025-02-09 09:01:40,023 - WARNING - Invalid Baybayin data for word 'leche', clearing baybayin fields.
2025-02-09 09:01:40,025 - WARNING - Invalid Baybayin data for word 'leche', clearing baybayin fields.
2025-02-09 09:01:40,028 - WARNING - Invalid Baybayin data for word 'leche', clearing baybayin fields.
2025-02-09 09:01:40,030 - WARNING - Invalid Baybayin data for word 'Moslem', clearing baybayin fields.
2025-02-09 09:01:40,032 - WARNING - Invalid Baybayin data for word 'Moslem', clearing baybayin fields.
2025-02-09 09:01:40,123 - WARNING - Invalid Baybayin data for word 'ke', clearing baybayin fields.
2025-02-09 09:01:40,127 - WARNING - Invalid Baybayin data for word 'ke', clearing baybayin fields.
2025-02-09 09:01:40,136 - WARNING - Invalid Baybayin data for word 'Hong Kong', clearing baybayin fields.
2025-02-09 09:01:40,364 - WARNING - Invalid Baybayin data for word 'dodo', clearing baybayin fields.
2025-02-09 09:01:40,368 - WARNING - Invalid Baybayin data for word 'liberal', clearing baybayin fields.
2025-02-09 09:01:40,416 - WARNING - Invalid Baybayin data for word 'chat', clearing baybayin fields.
2025-02-09 09:01:40,572 - WARNING - Invalid Baybayin data for word 'he', clearing baybayin fields.
2025-02-09 09:01:40,575 - WARNING - Invalid Baybayin data for word 'he', clearing baybayin fields.
2025-02-09 09:01:40,578 - WARNING - Invalid Baybayin data for word 'lingo', clearing baybayin fields.
2025-02-09 09:01:40,654 - WARNING - Invalid Baybayin data for word 'among', clearing baybayin fields.
2025-02-09 09:01:40,658 - WARNING - Invalid Baybayin data for word 'look', clearing baybayin fields.
2025-02-09 09:01:40,683 - WARNING - Invalid Baybayin data for word 'legal', clearing baybayin fields.
2025-02-09 09:01:40,689 - WARNING - Invalid Baybayin data for word 'ye', clearing baybayin fields.
2025-02-09 09:01:40,694 - WARNING - Invalid Baybayin data for word 'bra', clearing baybayin fields.
2025-02-09 09:01:40,726 - WARNING - Invalid Baybayin data for word 'betun', clearing baybayin fields.
2025-02-09 09:01:40,730 - WARNING - Invalid Baybayin data for word 'tore', clearing baybayin fields.
2025-02-09 09:01:40,741 - WARNING - Invalid Baybayin data for word 'ideal', clearing baybayin fields.
2025-02-09 09:01:40,754 - WARNING - Invalid Baybayin data for word 'ideal', clearing baybayin fields.
2025-02-09 09:01:40,761 - WARNING - Invalid Baybayin data for word 'abako', clearing baybayin fields.
2025-02-09 09:01:40,765 - WARNING - Invalid Baybayin data for word 'me', clearing baybayin fields.
2025-02-09 09:01:40,771 - WARNING - Invalid Baybayin data for word 'me', clearing baybayin fields.
2025-02-09 09:01:40,775 - WARNING - Invalid Baybayin data for word 'basket', clearing baybayin fields.
2025-02-09 09:01:40,801 - WARNING - Invalid Baybayin data for word 'basket', clearing baybayin fields.
2025-02-09 09:01:40,806 - WARNING - Invalid Baybayin data for word 'simple', clearing baybayin fields.
2025-02-09 09:01:40,869 - WARNING - Invalid Baybayin data for word 'rumor', clearing baybayin fields.
2025-02-09 09:01:40,874 - WARNING - Invalid Baybayin data for word 'bir', clearing baybayin fields.
2025-02-09 09:01:40,888 - WARNING - Invalid Baybayin data for word '-rin', clearing baybayin fields.
2025-02-09 09:01:40,892 - WARNING - Invalid Baybayin data for word 'rin', clearing baybayin fields.
2025-02-09 09:01:40,911 - WARNING - Invalid Baybayin data for word 'baron', clearing baybayin fields.
2025-02-09 09:01:40,917 - WARNING - Invalid Baybayin data for word 'duke', clearing baybayin fields.
2025-02-09 09:01:40,922 - WARNING - Invalid Baybayin data for word 'base', clearing baybayin fields.
2025-02-09 09:01:40,966 - WARNING - Invalid Baybayin data for word 'q', clearing baybayin fields.
2025-02-09 09:01:40,975 - WARNING - Invalid Baybayin data for word 'q', clearing baybayin fields.
2025-02-09 09:01:40,987 - WARNING - Invalid Baybayin data for word 'ese', clearing baybayin fields.
2025-02-09 09:01:40,992 - WARNING - Invalid Baybayin data for word 'tanto', clearing baybayin fields.
2025-02-09 09:01:41,000 - WARNING - Invalid Baybayin data for word 'tanto', clearing baybayin fields.
2025-02-09 09:01:41,009 - WARNING - Invalid Baybayin data for word 'tanto', clearing baybayin fields.
2025-02-09 09:01:41,015 - WARNING - Invalid Baybayin data for word 'ano', clearing baybayin fields.
2025-02-09 09:01:41,108 - WARNING - Invalid Baybayin data for word 'ano', clearing baybayin fields.
2025-02-09 09:01:41,112 - WARNING - Invalid Baybayin data for word 'ano', clearing baybayin fields.
2025-02-09 09:01:41,126 - WARNING - Invalid Baybayin data for word 'v', clearing baybayin fields.
2025-02-09 09:01:41,231 - WARNING - Invalid Baybayin data for word 'j', clearing baybayin fields.
2025-02-09 09:01:41,237 - WARNING - Invalid Baybayin data for word 'j', clearing baybayin fields.
2025-02-09 09:01:41,241 - WARNING - Invalid Baybayin data for word 'l', clearing baybayin fields.
2025-02-09 09:01:41,244 - WARNING - Invalid Baybayin data for word 'l', clearing baybayin fields.
2025-02-09 09:01:41,248 - WARNING - Invalid Baybayin data for word 'l', clearing baybayin fields.
2025-02-09 09:01:41,252 - WARNING - Invalid Baybayin data for word 'r', clearing baybayin fields.
2025-02-09 09:01:41,256 - WARNING - Invalid Baybayin data for word 'r', clearing baybayin fields.
2025-02-09 09:01:41,258 - WARNING - Invalid Baybayin data for word 'r', clearing baybayin fields.
2025-02-09 09:01:41,261 - WARNING - Invalid Baybayin data for word 'yon', clearing baybayin fields.
2025-02-09 09:01:41,271 - WARNING - Invalid Baybayin data for word 'yon', clearing baybayin fields.
2025-02-09 09:01:41,274 - WARNING - Invalid Baybayin data for word 'p', clearing baybayin fields.
2025-02-09 09:01:41,279 - WARNING - Invalid Baybayin data for word 'p', clearing baybayin fields.
2025-02-09 09:01:41,283 - WARNING - Invalid Baybayin data for word 'p', clearing baybayin fields.
2025-02-09 09:01:41,287 - WARNING - Invalid Baybayin data for word 't', clearing baybayin fields.
2025-02-09 09:01:41,399 - WARNING - Invalid Baybayin data for word 't', clearing baybayin fields.
2025-02-09 09:01:41,403 - WARNING - Invalid Baybayin data for word 'b', clearing baybayin fields.
2025-02-09 09:01:41,407 - WARNING - Invalid Baybayin data for word 'b', clearing baybayin fields.
2025-02-09 09:01:41,411 - WARNING - Invalid Baybayin data for word 'k', clearing baybayin fields.
2025-02-09 09:01:41,426 - WARNING - Invalid Baybayin data for word 'k', clearing baybayin fields.
2025-02-09 09:01:41,432 - WARNING - Invalid Baybayin data for word 'k', clearing baybayin fields.
2025-02-09 09:01:41,437 - WARNING - Invalid Baybayin data for word 'k', clearing baybayin fields.
2025-02-09 09:01:41,441 - WARNING - Invalid Baybayin data for word 'g', clearing baybayin fields.
2025-02-09 09:01:41,445 - WARNING - Invalid Baybayin data for word 'g', clearing baybayin fields.
2025-02-09 09:01:41,449 - WARNING - Invalid Baybayin data for word 'g', clearing baybayin fields.
2025-02-09 09:01:41,453 - WARNING - Invalid Baybayin data for word 'g', clearing baybayin fields.
2025-02-09 09:01:41,456 - WARNING - Invalid Baybayin data for word 'm', clearing baybayin fields.
2025-02-09 09:01:41,460 - WARNING - Invalid Baybayin data for word 'm', clearing baybayin fields.
2025-02-09 09:01:41,463 - WARNING - Invalid Baybayin data for word 'm', clearing baybayin fields.
2025-02-09 09:01:41,469 - WARNING - Invalid Baybayin data for word 'anime', clearing baybayin fields.
2025-02-09 09:01:41,474 - WARNING - Invalid Baybayin data for word 'w', clearing baybayin fields.
2025-02-09 09:01:41,478 - WARNING - Invalid Baybayin data for word 'w', clearing baybayin fields.
2025-02-09 09:01:41,485 - WARNING - Invalid Baybayin data for word 'c', clearing baybayin fields.
2025-02-09 09:01:41,592 - WARNING - Invalid Baybayin data for word 'c', clearing baybayin fields.
2025-02-09 09:01:41,596 - WARNING - Invalid Baybayin data for word 'h', clearing baybayin fields.
2025-02-09 09:01:41,602 - WARNING - Invalid Baybayin data for word 'h', clearing baybayin fields.
2025-02-09 09:01:41,605 - WARNING - Invalid Baybayin data for word 'h', clearing baybayin fields.
2025-02-09 09:01:41,610 - WARNING - Invalid Baybayin data for word 'd', clearing baybayin fields.
2025-02-09 09:01:41,724 - WARNING - Invalid Baybayin data for word 'd', clearing baybayin fields.
2025-02-09 09:01:41,767 - WARNING - Invalid Baybayin data for word 'd', clearing baybayin fields.
2025-02-09 09:01:41,775 - WARNING - Invalid Baybayin data for word 'mayor', clearing baybayin fields.
2025-02-09 09:01:41,822 - WARNING - Invalid Baybayin data for word 'mayor', clearing baybayin fields.
2025-02-09 09:01:41,840 - WARNING - Invalid Baybayin data for word 'password', clearing baybayin fields.
2025-02-09 09:01:41,846 - WARNING - Invalid Baybayin data for word 'n', clearing baybayin fields.
2025-02-09 09:01:42,034 - WARNING - Invalid Baybayin data for word 'n', clearing baybayin fields.
2025-02-09 09:01:42,038 - WARNING - Invalid Baybayin data for word 'n', clearing baybayin fields.
2025-02-09 09:01:42,129 - WARNING - Invalid Baybayin data for word 'n', clearing baybayin fields.
2025-02-09 09:01:42,134 - WARNING - Invalid Baybayin data for word 's', clearing baybayin fields.
2025-02-09 09:01:42,138 - WARNING - Invalid Baybayin data for word 's', clearing baybayin fields.
2025-02-09 09:01:42,149 - WARNING - Invalid Baybayin data for word 's', clearing baybayin fields.
2025-02-09 09:01:42,153 - WARNING - Invalid Baybayin data for word 'z', clearing baybayin fields.
2025-02-09 09:01:42,157 - WARNING - Invalid Baybayin data for word 'z', clearing baybayin fields.
2025-02-09 09:01:42,161 - WARNING - Invalid Baybayin data for word 'salt', clearing baybayin fields.
2025-02-09 09:01:42,166 - WARNING - Invalid Baybayin data for word 'key', clearing baybayin fields.
2025-02-09 09:01:42,170 - WARNING - Invalid Baybayin data for word 'e', clearing baybayin fields.
2025-02-09 09:01:42,286 - WARNING - Invalid Baybayin data for word 'e', clearing baybayin fields.
2025-02-09 09:01:42,295 - WARNING - Invalid Baybayin data for word 'e', clearing baybayin fields.
2025-02-09 09:01:42,311 - WARNING - Invalid Baybayin data for word 'u', clearing baybayin fields.
2025-02-09 09:01:42,418 - WARNING - Invalid Baybayin data for word 'Ursula', clearing baybayin fields.
2025-02-09 09:01:42,421 - WARNING - Invalid Baybayin data for word 'hara-kiri', clearing baybayin fields.
2025-02-09 09:01:42,423 - WARNING - Invalid Baybayin data for word 'mare', clearing baybayin fields.
2025-02-09 09:01:42,433 - WARNING - Invalid Baybayin data for word 'edit', clearing baybayin fields.
2025-02-09 09:01:42,437 - WARNING - Invalid Baybayin data for word 'hanger', clearing baybayin fields.
2025-02-09 09:01:42,454 - WARNING - Invalid Baybayin data for word 'oh', clearing baybayin fields.
2025-02-09 09:01:42,456 - WARNING - Invalid Baybayin data for word 'oh', clearing baybayin fields.
2025-02-09 09:01:42,460 - WARNING - Invalid Baybayin data for word 'ë', clearing baybayin fields.
2025-02-09 09:01:42,474 - WARNING - Invalid Baybayin data for word 'uno', clearing baybayin fields.
2025-02-09 09:01:42,477 - WARNING - Invalid Baybayin data for word 'uno', clearing baybayin fields.
2025-02-09 09:01:42,479 - WARNING - Invalid Baybayin data for word 'kimono', clearing baybayin fields.
2025-02-09 09:01:42,484 - WARNING - Invalid Baybayin data for word 'tres', clearing baybayin fields.
2025-02-09 09:01:42,512 - WARNING - Invalid Baybayin data for word 'arbor', clearing baybayin fields.
2025-02-09 09:01:42,530 - WARNING - Invalid Baybayin data for word 'libro', clearing baybayin fields.
2025-02-09 09:01:42,587 - WARNING - Invalid Baybayin data for word 'zeta', clearing baybayin fields.
2025-02-09 09:01:42,591 - WARNING - Invalid Baybayin data for word 'talo', clearing baybayin fields.
2025-02-09 09:01:42,638 - WARNING - Invalid Baybayin data for word 'talo', clearing baybayin fields.
2025-02-09 09:01:42,646 - WARNING - Invalid Baybayin data for word 'talo', clearing baybayin fields.
2025-02-09 09:01:42,657 - WARNING - Invalid Baybayin data for word 'talo', clearing baybayin fields.
2025-02-09 09:01:42,675 - WARNING - Invalid Baybayin data for word 'un', clearing baybayin fields.
2025-02-09 09:01:42,696 - WARNING - Invalid Baybayin data for word 'idea', clearing baybayin fields.
2025-02-09 09:01:42,712 - WARNING - Invalid Baybayin data for word 'natural', clearing baybayin fields.
2025-02-09 09:01:42,717 - WARNING - Invalid Baybayin data for word 'natural', clearing baybayin fields.
2025-02-09 09:01:42,737 - WARNING - Invalid Baybayin data for word 'kilo', clearing baybayin fields.
2025-02-09 09:01:42,741 - WARNING - Invalid Baybayin data for word 'kilo', clearing baybayin fields.
2025-02-09 09:01:42,746 - WARNING - Invalid Baybayin data for word 'kilo', clearing baybayin fields.
2025-02-09 09:01:42,757 - WARNING - Invalid Baybayin data for word 'kilo', clearing baybayin fields.
2025-02-09 09:01:42,760 - WARNING - Invalid Baybayin data for word 'Cu', clearing baybayin fields.
2025-02-09 09:01:42,764 - WARNING - Invalid Baybayin data for word 'PG', clearing baybayin fields.
2025-02-09 09:01:42,768 - WARNING - Invalid Baybayin data for word 'PG', clearing baybayin fields.
2025-02-09 09:01:42,771 - WARNING - Invalid Baybayin data for word 'em', clearing baybayin fields.
2025-02-09 09:01:42,775 - WARNING - Invalid Baybayin data for word 'ge', clearing baybayin fields.
2025-02-09 09:01:42,789 - WARNING - Invalid Baybayin data for word 'ge', clearing baybayin fields.
2025-02-09 09:01:42,801 - WARNING - Invalid Baybayin data for word 'FX', clearing baybayin fields.
2025-02-09 09:01:42,806 - WARNING - Invalid Baybayin data for word 'bus', clearing baybayin fields.
2025-02-09 09:01:42,828 - WARNING - Invalid Baybayin data for word 'ce', clearing baybayin fields.
